Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;205678;4476
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;369235;4621
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;721913;4105
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2837087;6473
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1194;248
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;4309;200
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;3744;79
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;6846;85
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;1856;11
2000;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;3503;10
2000;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;41672;7713
2000;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;265108;11840
2000;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;246028;5412
2000;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;242412;2934
2000;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;585098;3515
2000;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2745698;6657
2000;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;1413;330
2000;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;7180;342
2000;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;4686;104
2000;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;4482;56
2000;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;2201;14
2000;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;5475;16
2000;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;23847;4499
2000;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;172334;7711
2000;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;209350;4576
2000;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;279810;3331
2000;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;977743;5501
2000;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3414654;9380
2000;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;893;190
2000;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;3402;165
2000;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;5066;112
2000;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;2374;31
2000;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;3453;20
2000;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6980;21
2000;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;22292;4383
2000;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;170753;7489
2000;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;250109;5408
2000;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;352423;4286
2000;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;975650;5654
2000;10 StB Leuben;Deutsche;20 Jahre und mehr;3378870;9045
2000;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;583;108
2000;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2558;114
2000;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;3543;78
2000;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;5182;61
2000;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;5420;36
2000;10 StB Leuben;Ausländer;20 Jahre und mehr;4916;15
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;14974;2770
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;105683;4598
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;153133;3300
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;228994;2726
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;900642;5316
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1569782;5238
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;952;172
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4967;216
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;4888;108
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;4473;54
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;5373;33
2000;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2110;8
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;22728;4435
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;164748;7162
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;235048;5111
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;343510;4196
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;973196;5584
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2328012;5702
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;799;142
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3062;147
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;3438;75
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;2905;34
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;2850;18
2000;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2952;9
2000;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;13495;2766
2000;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;92828;4042
2000;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;116988;2533
2000;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;198383;2321
2000;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;999392;5335
2000;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2132053;5827
2000;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;4549;1060
2000;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;16667;817
2000;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;8651;198
2000;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;7987;103
2000;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;5925;38
2000;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;2238;7
2000;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;15586;2945
2000;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;117335;5154
2000;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;140842;3063
2000;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;188879;2285
2000;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;809134;4479
2000;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1507136;3509
2000;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;824;197
2000;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;2773;138
2000;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;2006;46
2000;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;1816;21
2000;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;1627;9
2000;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;545;2
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;30683;5831
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;210512;9356
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;206192;4518
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;222123;2691
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;525421;3057
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1737784;4012
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;1970;400
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;5791;283
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;4048;89
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;4208;52
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;2827;19
2000;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;2534;7
2000;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;11393;2192
2000;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;77912;3377
2000;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;135173;2919
2000;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;270692;3171
2000;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;2004483;11562
2000;16 Gorbitz;Deutsche;20 Jahre und mehr;128171;293
2000;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;326;73
2000;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;2731;126
2000;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;2381;54
2000;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;3958;51
2000;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;6146;35
2000;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;11235;2223
2000;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;103021;4564
2000;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;154220;3371
2000;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;256306;3026
2000;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;507040;2872
2000;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;1950965;4466
2000;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;445;75
2000;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;1571;75
2000;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1453;31
2000;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;1516;19
2000;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;885;6
2000;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;927;3
2001;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;15395;3004
2001;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;88551;3934
2001;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;152129;3302
2001;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;223680;2643
2001;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;536103;3186
2001;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3370360;7883
2001;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;3844;813
2001;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;12044;587
2001;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;8566;194
2001;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;5551;71
2001;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;1843;12
2001;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;4690;14
2001;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;11948;2428
2001;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;87431;3852
2001;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;132319;2834
2001;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;212789;2521
2001;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;462552;2704
2001;02 Johannstadt;Deutsche;20 Jahre und mehr;2529583;6899
2001;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;1658;375
2001;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;7991;367
2001;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;6578;150
2001;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;4261;53
2001;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;3753;22
2001;02 Johannstadt;Ausländer;20 Jahre und mehr;7606;24
2001;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;28242;5322
2001;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;169678;7728
2001;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;189362;4110
2001;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;206516;2616
2001;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;365136;2217
2001;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;776737;2015
2001;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;3434;735
2001;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;11977;555
2001;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;10634;238
2001;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;7082;93
2001;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;3166;21
2001;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;1253;3
2001;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;28560;5427
2001;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;166715;7533
2001;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;187974;4107
2001;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;196793;2538
2001;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;334053;1946
2001;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1220338;2874
2001;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2186;449
2001;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;9931;467
2001;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;6150;139
2001;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;3497;46
2001;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;1817;12
2001;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;1549;5
2001;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;19108;3550
2001;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;149680;6604
2001;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;205395;4475
2001;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;210878;2618
2001;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;498960;2871
2001;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;2003488;4604
2001;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;722;133
2001;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3214;151
2001;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;2306;50
2001;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;2138;26
2001;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;1518;9
2001;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;3439;11
2001;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;13075;2529
2001;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;123028;5369
2001;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;213200;4694
2001;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;360569;4375
2001;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;816120;4800
2001;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3087076;7195
2001;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;587;108
2001;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;3451;159
2001;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;2922;63
2001;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;2690;34
2001;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;3254;21
2001;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;2743;6
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;16520;3146
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;128957;5689
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;230299;4982
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;458865;5678
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;695729;3937
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2823186;6427
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1700;320
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;4767;233
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;3263;75
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;7481;89
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;1958;12
2001;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;3890;11
2001;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;35055;6273
2001;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;276775;12232
2001;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;327432;7151
2001;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;309236;3925
2001;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;554923;3310
2001;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2705132;6454
2001;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2493;497
2001;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;7836;369
2001;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;5589;125
2001;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;4847;61
2001;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;2464;16
2001;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;4971;14
2001;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;20857;3973
2001;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;175054;7592
2001;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;239335;5144
2001;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;321342;4007
2001;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;754362;4388
2001;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3459537;9495
2001;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;593;121
2001;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;5418;252
2001;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;4378;91
2001;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;3334;44
2001;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;2640;16
2001;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;7589;23
2001;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;21224;4212
2001;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;161881;7091
2001;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;259368;5581
2001;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;435225;5435
2001;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;877167;5036
2001;10 StB Leuben;Deutsche;20 Jahre und mehr;3350215;8883
2001;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;558;122
2001;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2774;126
2001;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;3430;73
2001;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;4771;57
2001;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;5553;36
2001;10 StB Leuben;Ausländer;20 Jahre und mehr;4688;14
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;12891;2593
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;92714;4059
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;152048;3243
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;252779;3130
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;788188;4550
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1525693;4948
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;874;181
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4261;192
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;4925;106
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;4068;53
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4714;28
2001;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2437;9
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;18522;3593
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;152742;6909
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;263829;5678
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;415471;5169
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;876652;4983
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2321546;5709
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;1102;202
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3301;152
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;2685;58
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;2946;39
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;1933;12
2001;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2782;8
2001;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;12143;2578
2001;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;88243;3966
2001;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;132863;2866
2001;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;204417;2474
2001;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;747364;4067
2001;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2268615;6327
2001;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;5134;1133
2001;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;19144;951
